firm_id,date,text
General Electric,2017-4,"While operating manuals for COMAC's smaller ARJ21 regional jet, which took its first flight in 2007, were written in Mandarin, the C919's will be in English to support sales."
General Electric,2017-4,"COMAC's sales and support networks - it has at least 50 people in its sales and marketing departments, says Cheng - are, however, a fraction of those at Boeing and Airbus."
General Electric,2017-4,"Still, COMAC's home advantage is significant as Chinese airlines are likely to drive airplane demand over the next two decades, buying nearly 7,000 planes - mostly from Boeing and Airbus."
General Electric,2017-4,"""Their sales person is the government,"" said a Chinese airline executive, who didn't want to be named for risk of damaging business relationships. ""As long as the government tells the state airlines to purchase planes, that will happen."""
General Electric,2017-4,"Airline executives say the first flight is when COMAC can realistically start discussing deposits and firming up customers, even if the plane still faces years of testing."
General Electric,2017-4,"""We haven't placed a deposit; at the moment it's intentions,"" said Che Shanglun, chairman of Xiamen Airlines, a subsidiary of China Southern Airlines <600029.SS><1055.HK>, which has committed to buying up to 50 of the 158-seat C919s."
General Electric,2017-4,"""We signed for 50, but we actually want to buy 30. We have to see if they're able to produce it... They (COMAC) are very enthusiastic, they meet us every month and send us updates."""
General Electric,2017-4,"Executives at two Chinese airlines which have not placed orders for the aircraft said they wanted to see the C919's safety record, as well as the creation of a global support team."
General Electric,2017-4,"The safety certification of the new plane - which state media says will have a catalogue price tag of around $50 million, less than half that of a Boeing 737 or Airbus A320 - could be among the biggest issues for the C919 internationally."
General Electric,2017-4,"Having a plane certified to fly commercially is tough enough even for Western jetmakers as aircraft become more complex and supply chains expand. There is still uncertainty over approvals needed for the C919 to secure a foothold beyond China, with the United States and European Union having the most influence."
General Electric,2017-4,"Although the EU has agreed to recognise some of the checks carried out by China, it is expected to insist on some of its own tests before issuing a safety certificate and is trying to understand where discrepancies between the two systems lie."
General Electric,2017-4,"""We are just at the start of the process,"" said Patrick Ky, executive director of the European Aviation Safety Agency."
General Electric,2017-4,The U.S. Federal Aviation Administration did not immediately respond to a request for comment.
General Electric,2017-4,"Without Western approvals, China would only be able to sell to countries that accept its certification standards. Zimbabwe, Bolivia and Tajikistan have previously bought Chinese planes."
General Electric,2017-4,"Without Western certification, ""sales of the aircraft in developed economies and many developing economies will be difficult to impossible,"" said Bradley Perrett, a veteran China watcher at Aviation Week."
General Electric,2017-4,"The C919's only real foreign buyer so far is leasing firm GE Capital Aviation Services, whose parent General Electric co-built the plane's engine with France's Safran ."
General Electric,2017-4,"""Only once our plane enters the market and is tested can we see what gaps it has,"" Cheng said."
General Electric,2017-4,{{20170424T201420.850+0000}}UPDATE 1-China plans maiden flight of C919 jetliner around May 5 - sources(Adds details)
General Electric,2017-4,"PARIS/SHANGHAI, April 24 (Reuters) - China plans to stage the maiden flight of its C919 passenger jet on or around May 5, two people familiar with the project said."
General Electric,2017-4,"Commercial Aircraft Corporation of China (COMAC) has completed ground-testing and is preparing the aircraft for its much-delayed debut flight, which could provide an historic boost to China's efforts to compete with global aircraft makers."
General Electric,2017-4,The C919's maiden flight has been delayed at least twice since 2014 due to production issues.
General Electric,2017-4,China first gave the world a glimpse of the 158-seat plane in November 2015 at a roll-out ceremony in Shanghai.
General Electric,2017-4,The aircraft is a symbol of China's ambitions to break into a duopoly enjoyed by Western giants Airbus and Boeing . Russia is developing a similar jet.
General Electric,2017-4,"China Eastern Airlines is the launch customer for the plane, which is powered by engines from French-U.S. supplier CFM International, jointly owned by General Electric and Safran."
General Electric,2017-4,"In another sign of China's growing presence in aviation, its safety certification authority will host foreign regulators and suppliers at a conference organised jointly with European safety authorities in Shanghai this week."
General Electric,2017-4,A third source said that COMAC had initially aimed to fly the C919 to coincide with the first such Chinese-European safety event but that the date had slipped into the first week of May.
General Electric,2017-4,"{{20170424T160708.630+0000}}CORRECTED-UPDATE 2-GE Power's $3 bln deal creates hundreds of jobs in Algeria(Corrects in 2nd paragraph to remove SPE from name, reflecting that Sonelgaz SPE is the subsidiary.)"
General Electric,2017-4,"NEW YORK, April 24 (Reuters) - GE Power, a division of General Electric Co , has signed a services deal with Algerian utility Sonelgaz SPE valued at more than $3 billion, the largest services agreement ever for GE Power and one that creates hundreds of jobs in Algeria, GE said on Monday."
General Electric,2017-4,"Under the 20-year contract with the subsidiary of Sonelgaz, GE will train more than 1,000 workers in Algeria and create about 300 jobs through its Algerian suppliers and its own operations there, Steve Bolze, chief executive officer of GE Power, said in an interview."
General Electric,2017-4,"The agreement builds on GE's growing footprint in Algeria, where it has had a presence for four decades. GE Power, based in Schenectady, New York, signed a $2.7 billion deal with Sonelgaz SPE in 2013 to supply large gas turbines and related technology to nine power plants in the country."
General Electric,2017-4,"In 2014, GE signed a $400 million agreement to build an industrial complex to produce gas and steam turbines under a joint venture with Sonelgaz called General Electric Algeria Turbines. The complex is due to come on line next year, instead of 2017 as originally planned, Bolze said. It is due to deliver its first turbine in 2019."
General Electric,2017-4,"GE was able to expand the latest deal after its acquisition of Alstom's power and grid businesses in 2015. ""The service agreement, and digital, will cover the total plant, everything from the gas turbines to the rest of the equipment,"" Bolze said."
General Electric,2017-4,The agreement calls for GE to provide long-term maintenance and operations services for 10 power plants in Algeria.
General Electric,2017-4,"GE also will install gas technology upgrades that increase the plants' power output by 420 megawatts and will deploy its industrial internet software applications using its Predix operating system, GE Power's second-largest such agreement, it said. The agreement is expected to save Sonelgaz $2 billion in gas costs over 20 years, GE said."
General Electric,2017-4,The agreement also positions GE for work with Sonelgaz on maintenance and operations services in other parts of Africa.
General Electric,2017-4,"GE will use its ALGESCO joint venture with Sonelgaz to repair turbines and set up a repair center. GE will also use Sonelgaz affiliate MEI to make replacement parts for GE turbines, GE said."
General Electric,2017-4,"{{20170424T143803.690+0000}}CORRECTED-UPDATE 1-GE Power division signs $3 bln services deal in Algeria(Corrects fifth paragraph to say GE acquired Alstom assets in 2015, not last year.)"
General Electric,2017-4,"NEW YORK, April 24 (Reuters) - GE Power, a division of General Electric Co , has signed a services deal with a subsidiary of Algerian utility Sonelgaz valued at more than $3 billion, the largest such agreement ever for GE Power, GE said on Monday."
General Electric,2017-4,"Under the 20-year contract with Sonelgaz SPE, GE will provide long-term maintenance and operations services for 10 power plants in Algeria, which produce 11 gigawatts of power, about 70 percent of Algeria's electricity, GE said."
General Electric,2017-4,"The agreement is expected to save Sonelgaz $2 billion in gas costs over 20 years, GE said."
General Electric,2017-4,"GE will install gas technology upgrades that increase the plants' power output by 420 megawatts and will deploy its industrial internet software applications using its Predix operating system, GE Power's second-largest such agreement, it said."
General Electric,2017-4,"GE was able to expand the deal after its acquisition of Alstom's power and grid businesses in 2015. ""The service agreement, and digital, will cover the total plant, everything from the gas turbines to the rest of the equipment,"" Steve Bolze, chief executive officer of GE Power, said in an interview."
General Electric,2017-4,"The agreement builds on GE's growing footprint in Algeria, where it has had a presence for four decades. GE Power, based in Schenectady, New York, signed a $2.7 billion deal with Sonelgaz SPE in 2013 to supply large gas turbines and related technology to nine power plants in the country."
General Electric,2017-4,"In 2014, GE signed a $400 million agreement to build an industrial complex to produce gas and steam turbines under a joint venture with Sonelgaz called General Electric Algeria Turbines. The complex is due to come on line next year, instead of 2017 as originally planned, Bolze said. It is due to deliver its first turbine in 2019."
General Electric,2017-4,"The agreement also includes specialized training for 1,000 field technicians, and positions GE for possible work with Sonelgaz on maintenance and operations services in other parts of Africa."
General Electric,2017-4,"The company will use its existing ALGESCO joint venture with Sonelgaz to repair turbines and set up a repair center. GE will also use Sonelgaz affiliate MEI to make replacement parts for GE turbines, GE said."
General Electric,2017-4,"{{20170424T130601.905+0000}}EU mergers and takeovers (April 24)BRUSSELS, April 24 (Reuters) - The following are mergers under review by the European Commission and a brief guide to the EU merger process:"
General Electric,2017-4,-- Japan's Panasonic Corporation <6752.T> to acquire Spanish auto parts maker Ficosa International [FICOS.UL] (approved April 21)
General Electric,2017-4,-- Private investment firm KKR & Co. to acquire travel company Travelopia Holdings Ltd and Travelopia USA Inc. (approved April 21)
General Electric,2017-4,-- Swiss pharmaceutical supplier Lonza Group to acquire U.S. capsule maker Capsugel from private equity firm KKE & Co LP (approved April 21)
General Electric,2017-4,-- Manufacturing and technology company General Electric's Oil & Gas to acquire oilfield services company Baker Hughes (notified April 20/deadline May 31)
General Electric,2017-4,-- French media company Bollore to acquire control of French company Vivendi (notified March 15/deadline April 24)
General Electric,2017-4,-- Banking services platform Pillarstone to acquire holding company Famar which has activities in the pharmaceutical industry (notified March 27/deadline May 5/simplified)
General Electric,2017-4,-- Swiss car importer Emil Frey France to acquire French car parts distributor PGA Group SAS from German carmaker Volkswagen Group (notified March 28/deadline May 8/simplified)
General Electric,2017-4,"-- Toyota Industries Europe <6201.T> to acquire Vive, the parent company of Dutch industrial company Vanderlande Industries Holding B.V (notified March 29/deadline May 10/simplified)"
General Electric,2017-4,"-- Taiwan's Ennoconn <6414.TW>, which is part of electronics maker Foxconn <2354.TW>, to increase its stake in Austrian IT group S&T (notified March 31/deadline May 12)"
General Electric,2017-4,-- French media group Vivendi to acquire de facto sole control of Italy's Telecom Italia (notified March 31/deadline May 12)
General Electric,2017-4,"-- German car makers BMW , Daimler and Porsche AG and U.S. peer Ford Motor Co to acquire control of a joint venture (notified March 31/deadline May 12/simplified)"
General Electric,2017-4,-- U.S. chemicals group Riechhold [REICH.UL] and Black Diamond Capital to acquire Italian polymers maker Polynt [ININDY.UL] which is owned by Italian private equity group Investindustrial (notified March 17/deadline May 12/commitments offered March 17)
General Electric,2017-4,-- Singapore-based tech communications company Broadcom AVGO.O to acquire U.S. networking switches and software maker Brocade (notified March 17/ deadline extended to May 12 from April 26)
General Electric,2017-4,-- Canada Pension Plan Investment Board and Canada's Public Sector Pension Investment Board (PSPIB) to jointly acquire a portfolio of office and retail properties in New Zealand which is now solely controlled by PSPIB (notified April 3/deadline May 15/simplified)
General Electric,2017-4,-- Private equity firm Bain Capital to acquire UK company MKM Building Supplies Ltd (notified April 3/deadline May 15/simplified)
General Electric,2017-4,-- Private equity firm KKR and Spanish telecoms provider Telefonica tp acquire joint control of Spanish telecoms infrastructure provider Telxius (notified April 3/deadline May 15/simplified)
General Electric,2017-4,-- German conglomerate Peter Cremer Holding to acquire 50 percent of Koenig Transportgesellschaft from German logistics company HaGe Logistik GmbH (notified April 3/deadline May 15/simplified)
General Electric,2017-4,-- Volkswagen Financial Services to acquire 50.98 percent of German tank and service cards provide Logpay Transport Services from Logpay Financial Services (notified April 4/deadline May 16/simplified)
General Electric,2017-4,-- Finnish pension fund ELO Mutual Pension Insurance Company and Swedish peer Forsta AP-fonden to jointly acquire several Finnish property portfolio (notified April 4/deadline May 16/simplified)
General Electric,2017-4,-- French insurer Axa and French state-owned bank Caisse des Depots et Consignations to jointly acquire two commerical lots in a shopping centre (notified April 6/deadline May 18/simplified)
General Electric,2017-4,"-- Italian cinema operator The Space Cinema, which is controlled by Vue International Holdco Ltd, and Italian peer UCI Italian S.p.A. which is part of Chinese conglomerate Dalian Wanda Group, to set up a joint venture (notified April 7/deadline May 19/simplified)"
General Electric,2017-4,-- German industrial gas producer Linde and Russian power generation equipment maker PJSC Power Machines to set up a joint venture (notified April 7/deadline May 19/simplified)
General Electric,2017-4,-- U.S. packaging company WestRock to acquire U.S. peer Multi Packaging Solutions (notified April 7/deadline May 19)
General Electric,2017-4,-- Asset manager Ares Management L.P. and investment firm The Baupost Group to jointly acquire German shopping mall operator Prejan Enerprises Ltd (notified April 7/deadline May 19/simplified)
General Electric,2017-4,-- Investment firms Cinven Capital Management [CINV.UL] and Canada Pension Plan Investment Board to acquire joint control of Travel Holdings Parent Corporation (notified April 10/deadline May 22)
General Electric,2017-4,-- French commodities trader Louis Dreyfus Company and Brazilian soy processor-exporter Amaggi to sell a 33 percent stake in their joint venture in Brazil to Japan-based Zen-Noh (notified April 12/deadline May 24/simplified)
General Electric,2017-4,-- American healthcare company Johnson & Johnson to acquire Swiss biotech company Actelion (notified April 12/deadline May 24)
General Electric,2017-4,-- Investment company Nordic Capital to acquire credit management services company Intrum Justitia (notified April 12/deadline May 24)
General Electric,2017-4,-- French EDF to acquire equipment and fuel manufacturing company Areva (notified April 18/deadline May 29)
General Electric,2017-4,"The European Commission has 25 working days after a deal is filed for a first-stage review. It may extend that by 10 working days to 35 working days, to consider either a company's proposed remedies or an EU member state's request to handle the case."
General Electric,2017-4,"Most mergers win approval but occasionally the Commission opens a detailed second-stage investigation for up to 90 additional working days, which it may extend to 105 working days."
General Electric,2017-4,"Under the simplified procedure, the Commission announces the clearance of uncontroversial first-stage mergers without giving any reason for its decision. Cases may be reclassified as non-simplified - that is, ordinary first-stage reviews - until they are approved."
General Electric,2017-4,"{{20170424T110736.075+0000}}GE beefs up additive manufacturing, scouts for acquisitionsHANOVER, Germany, April 24 (Reuters) - General Electric is beefing up its additive manufacturing business with an investment of more than 100 million euros ($109 million) in Germany and continues to be alert for acquisition opportunities, the head of the business said."
General Electric,2017-4,"The maker of jet engines, power plants and other industrial equipment, General Electric last year bought a majority in Swedish 3D printer maker Arcam and privately held German 3D printing firm Concept Laser at a total cost of about $1.3 billion. [nL8N1CX2DK]"
General Electric,2017-4,"Additive manufacturing, or 3D printing, saves money on material costs and time from design to manufacturing by printing objects in layers directly from a computer design instead of cutting them out of blocks of material."
General Electric,2017-4,"With last year's acquisitions, GE owns two of the five principal 3D printing technologies - powder and electron-beam. ""Our goal is to get into all of the these,"" GE Additive chief Mohammad Ehteshami told reporters on Monday."
General Electric,2017-4,"Asked whether this could be achieved through organic growth alone, he said: ""We are always studying organic and inorganic possibilities... Strategically, there are inorganic plays we would not be smart not to do."""
General Electric,2017-4,"GE already 3D prints several aircraft parts and aims to turn the additive manufacturing business, currently still a part of GE aviation, into a $1 billion external sales business by 2020."
General Electric,2017-4,"""I have a belief that you'll be able to print the whole jet engine,"" Ehteshami told reporters at the Hannover Messe industrial trade fair."
General Electric,2017-4,"He said the group had invested around $1.5 billion in 3D printing technology over the past decade, not including last year's acquisitions."
General Electric,2017-4,"GE announced an investment of 100 million euros into the newly acquired Concept Laser site in Lichtenfels, Bavaria, where the number of employees should rise to 300 by the end of this year from 200."
General Electric,2017-4,"It also said it would open a new additive manufacturing customer training and support centre in Munich, planned to be the first of several worldwide aimed at gaining greater exposure for the technology, at a cost of 15 million euros. ($1 = 0.9203 euros)"
General Electric,2017-4,GE says will collaborate with Sonelgaz SPE - Reuters Investor Briefs
General Electric,2017-4,"{{20170424T104050.379+0000}}GE says will collaborate with Sonelgaz SPEApril 24 (Reuters) - General Electric Co <GE.N>::Says will collaborate with Sonelgaz SPE ""in a landmark deal that highlights its Fleet360 total plant solutions capabilities"".Says agreement was signed by president and CEO of Sonelgaz SPE, Sabri Lezhari; and president and CEO of GE Northwest Africa.Says"
General Electric,2017-4,{{20170424T101311.049+0000}}BRIEF-GE says will collaborate with Sonelgaz SPEApril 24 (Reuters) - General Electric Co :
General Electric,2017-4,"* Says will collaborate with Sonelgaz SPE ""in a landmark deal that highlights its Fleet360 total plant solutions capabilities"""
General Electric,2017-4,"* Says agreement was signed by president and CEO of Sonelgaz SPE, Sabri Lezhari; and president and CEO of GE Northwest Africa"
General Electric,2017-4,"* Says deal includes long-term operations, maintenance services for 10 Sonelgaz plants throughout Algeria that generate 11 GW of power"
General Electric,2017-4,* Says the equipment will be delivered between 2019 and 2020 and will be connected to the national grid by 2021
General Electric,2017-4,"{{20170424T070001.711+0000}}GE Power division nears $3 bln services deal in Algeria -sourceNEW YORK, April 24 (Reuters) - GE Power, a division of General Electric Co , is close to signing a services deal with a subsidiary of Algerian utility Sonelgaz SpA valued at more than $3 billion, likely the largest such agreement ever for GE, according to a person familiar with the matter."
General Electric,2017-4,"Under the agreement with Sonelgaz SPE, which could be announced as early as Monday, GE would provide long-term maintenance services for 10 Sonelgaz power plants in Algeria, install 68 gas technology upgrades and deploy industrial internet software applications using GE's Predix operating system."
General Electric,2017-4,"GE signed a $2.7 billion deal with Sonelgaz SPE in 2013 to supply large gas turbines and related technology to nine power plants in the country. In 2014, GE signed a $400 million agreement to build an industrial complex to produce gas and steam turbines under a joint venture with Sonelgaz called General Electric Algeria Turbines."
General Electric,2017-4,"{{20170421T175930.371+0000}}UPDATE 4-GE shares fall on cash, business worries though profit beats(Adds details from interviews with CFO, analyst)"
General Electric,2017-4,"NEW YORK, April 21 (Reuters) - General Electric Co reported quarterly sales and adjusted earnings results that beat analysts estimates on Friday, but its shares fell on concerns about some of its industrial businesses and its cash outflow."
General Electric,2017-4,"The maker of jet engines, power plants and other industrial equipment also reported a negative $1.6 billion in cash flow from industrial operating activities compared with a negative $600 million it expected for the quarter due to a $1.3 billion increase in working capital and the timing of bills to customers."
General Electric,2017-4,"Investors have been watching cash flow as an indicator of GE's operating performance, and GE said it still expects to hit its cash target of $12 billion to $14 billion for the full year."
General Electric,2017-4,"Shares were down 2.3 percent at $29.57 in afternoon trading, making it the second-biggest decliner on the Dow Jones Industrial Average."
General Electric,2017-4,"""There was immediate disappointment that cash came in low,"" said Deane Dray, analyst at RBC Capital markets. Analysts asked numerous questions about it on the conference call and ""it gave investors a reason not to feel good about the quarter."""
General Electric,2017-4,"The company also raised concern by giving itself wiggle room to deliver fewer LEAP aircraft engines this year, a key risk for the company. It said the range for the year was 450 to 500 engines, instead of nearly 500 it stated earlier."
General Electric,2017-4,"""It is notable that GE is taking a more cautious slant by backing away from a firm target of ""500,"" Vertical Research Partners analyst Rob Stallard said."
General Electric,2017-4,But GE Chief Financial Officer Jeff Bornstein said in an interview there was no change in the LEAP forecast.
General Electric,2017-4,"""We're not changing our view on our ability to deliver the LEAP engine this year for Boeing and Airbus,"" Bornstein said."
General Electric,2017-4,"GE shipped 81 engines in the first quarter and expects to ship 100 in the second quarter, he said, adding: ""There's no delays to customers whatsoever."""
General Electric,2017-4,"GE beat analysts estimates for adjusted earnings and revenue, even though revenue fell 1 percent to $27.66 billion, due to lower sales in its oil-and-gas and lighting businesses. Analysts expected $26.26 billion, according to Thomson Reuters I/B/E/S."
General Electric,2017-4,"Adjusted earnings of 21 cents a share were unchanged from a year ago and beat analyst estimates of 17 cents, according to Thomson Reuters I/B/E/S."
General Electric,2017-4,"GE said industrial organic revenue, which is from continuing businesses, grew 7 percent in the quarter, a strong showing according to analysts. Industrial operating profit margins rose by 1.3 percent points, also more than analysts expected, and ahead of the 1 percentage point forecast for the year."
General Electric,2017-4,"Chief Executive Officer Jeff Immelt noted a 10 percent rise in quarterly orders and said the world economy was ""an attractive environment for GE."""
General Electric,2017-4,"""We see global growth accelerating, while the U.S. continues to improve,"" Immelt said on the conference call, adding that growth in China, Southeast Asia, Latin America and Africa this year were all ""stronger than last year."""
General Electric,2017-4,"Separately, European engineering groups ABB Ltd and Schneider Electric SE are competing for GE's solutions division, which could fetch as much as $3 billion, according to people familiar with the matter. [nL1N1HT0V8]"
General Electric,2017-4,"{{20170421T171433.197+0000}}BUZZ-U.S. STOCKS ON THE MOVE- Mattel, Rockwell, Briggs & Stratton, Bebe* Eikon search string for individual stock moves: STXBZ"
General Electric,2017-4,Wall Street edged lower in early afternoon trading on Friday as investors held
General Electric,2017-4,off from making risky bets ahead of the first round of the closely contested
General Electric,2017-4,"At 13:00 ET, the Dow Jones Industrial Average <.DJI> was down 0.08 percent"
General Electric,2017-4,UPDATE 2-Mattel cuts sales forecast after inventory overhang slams results
General Electric,2017-4,UPDATE 3-GE shares fall on industrial business worry though profit
General Electric,2017-4,UPDATE 2-Struggling apparel retailer Bebe Stores to shut all stores
General Electric,2017-4,UPDATE 1-Pence told Widodo more steps needed on Freeport issue -White House
General Electric,2017-4,BRIEF-Richmond Bros. and Mark H. Ravich send letter to Rockwell Medical
General Electric,2017-4,"{{20170421T164556.467+0000}}ABB, Schneider Electric bid for General Electric unit -sourcesBy Greg Roumeliotis"
General Electric,2017-4,"April 21 (Reuters) - European engineering groups ABB Ltd and Schneider Electric SE are competing for General Electric Co's industrial solutions division, which could fetch as much as $3 billion, according to people familiar with the matter."
General Electric,2017-4,"The divestiture would represent a key step by GE to focus on its core businesses and improve its operational performance, amid pressure from Nelson Peltz's activist hedge fund Trian Fund Management."
General Electric,2017-4,"ABB and Schneider Electric are through to the second round of bidding for GE's industrial solutions business, a provider of primarily electrical equipment, the sources said this week. Schneider Electric is looking for a partner to break up the business should its bid prevail, in order to address any antitrust concerns, the sources added."
General Electric,2017-4,"Private equity firms, including KKR & Co LP , Clayton Dubilier & Rice LLC, Warburg Pincus LLC and Onex Corp , are also in the running, according to the sources."
General Electric,2017-4,"The sources asked not to be identified because details of the sale process are confidential. Schneider Electric declined to comment, while GE, ABB, KKR, Clayton Dubilier & Rice, Warburg Pincus and Onex did not immediately respond to requests for comment."
General Electric,2017-4,"GE reported quarterly sales and adjusted earnings results on Friday that beat analysts estimates, but its shares fell on concerns about some of its industrial businesses. [nL3N1HT3QI]"
General Electric,2017-4,"The maker of jet engines, power plants and other industrial equipment also reported a negative $1.6 billion in cash flow from industrial operating activities compared with a negative $600 million it expected for the quarter due to a $1.3 billion increase in working capital and the timing of bills to customers."
General Electric,2017-4,"{{20170421T153359.628+0000}}BUZZ-U.S. STOCKS ON THE MOVE-Mattel, Rockwell, Honeywell, XBiotech* Eikon search string for individual stock moves: STXBZ"
General Electric,2017-4,Wall Street slipped in late morning trading on Friday as investors held off from
General Electric,2017-4,making risky bets ahead of the first round of the closely contested French
General Electric,2017-4,"At 11:24 ET, the Dow Jones Industrial Average <.DJI> was unchanged at"
General Electric,2017-4,UPDATE 2-Mattel cuts sales forecast after inventory overhang slams results
General Electric,2017-4,"UPDATE 1-GE cash flow turns negative in quarter; profit, revenue"
General Electric,2017-4,UPDATE 2-Struggling apparel retailer Bebe Stores to shut all stores[nL3N1HT3PF]
General Electric,2017-4,GM to start pure-electric model production in China within 2 yrs-AP
General Electric,2017-4,UPDATE 1-Pence told Widodo more steps needed on Freeport issue -White House
General Electric,2017-4,BRIEF-PCSB Financial Corp shares open 58 pct above IPO price in debut
General Electric,2017-4,{{20170421T144235.544+0000}}BUZZ-General Electric: Weak cash flow sinks stock after Q1 report** General Electric shares down 1.2 pct at $29.91 in Fri morning trading after industrial conglomerate's Q1 report
General Electric,2017-4,"** While GE's earnings and revenue topped analyst estimates, Q1 cash flow from its industrial operations turned negative and was less than the co expected [nL3N1HT3QI]"
General Electric,2017-4,** GE reported negative $1.6 bln in cash flow from industrial operating activities; though co still expects to hit full-year cash target of $12 bln-$14 bln
General Electric,2017-4,"** ""We continue to be disappointed by weak cash generation,"" Morgan Stanley analyst Nigel Coe says in research note"
General Electric,2017-4,"** JP Morgan analyst Steve Tusa, who rates GE shares ""underweight"", says in research note that results show greater evidence of a ""material disconnect"" between earnings and free cash flow"
General Electric,2017-4,** Rough year for GE shares continues: now down 5.3 pct in 2017 vs 4.6 pct gain for S&P 500 industrials sector <.SPLRCI> [nL1N1HS1BD]
General Electric,2017-4,"** Shares of rival Honeywell , meanwhile, jump 3.0 pct after its Q1 report [nL3N1HT3PL]"
General Electric,2017-4,"{{20170421T143604.529+0000}}BUZZ-U.S. STOCKS ON THE MOVE- Mattel, Rockwell, Honeywell, Schlumberger* Eikon search string for individual stock moves: STXBZ"
General Electric,2017-4,"Wall Street opened little changed on Friday as earnings rolled in, while"
General Electric,2017-4,investors braced for the first round of the closely contested French
General Electric,2017-4,"At 10:25 ET, the Dow Jones Industrial Average <.DJI> was up 0.05 percent at"
General Electric,2017-4,UPDATE 2-Mattel cuts sales forecast after inventory overhang slams results
General Electric,2017-4,"UPDATE 1-GE cash flow turns negative in quarter; profit, revenue"
General Electric,2017-4,UPDATE 1-Apparel retailer Bebe Stores says to shut all stores [nL3N1HT3PF]
General Electric,2017-4,BRIEF-China Digital Tv declares special cash dividend of $1.50/ordinary share
General Electric,2017-4,"{{20170421T134632.068+0000}}General electric CEO says ""we see global growth accelerating""NEW YORK, April 21 (Reuters) - The head of General Electric said on Friday that the global economy is picking up speed even though the natural resources sector remains slow."
General Electric,2017-4,"""We see global growth accelerating, while the U.S. continues to improve,"" Chief Executive Officer Jeff Immelt said on a conference call after first-quarter results, adding that his visits to China, Southeast Asia, Latin America and Africa this year showed ""all are stronger than last year."" [nL3N1HT3QI]"
General Electric,2017-4,"BUZZ-U.S. STOCKS ON THE MOVE-Visa, Mattel, Ocwen, Diana Shipping - Reuters News"
General Electric,2017-4,"{{20170421T131029.852+0000}}BUZZ-U.S. STOCKS ON THE MOVE-Visa, Mattel, Ocwen, Diana Shipping* Eikon search string for individual stock moves: STXBZ"
General Electric,2017-4,"Wall Street looked set to open slightly higher on Friday as earnings rolled in, while investors braced for the first round of the closely contested French presidential election. [.N]"
General Electric,2017-4,"** Honeywell International Inc : up 3.2 pct at $127.70 premarket UPDATE 2-Honeywell profit beats as aerospace, energy businesses deliver [nL3N1HT3PL]"
General Electric,2017-4,{{20170421T112342.353+0000}}BRIEF-General Electric says challenges continue in resource sector April 21 (Reuters) - General Electric Co :
General Electric,2017-4,"* General Electric Co says ""challenges continue in resource sector"" - presentation slides"
General Electric,2017-4,General Electric reports Q1 continuing operations EPS (GAAP) of $0.10 - Reuters Investor Briefs
General Electric,2017-4,"{{20170421T112135.396+0000}}General Electric reports Q1 continuing operations EPS (GAAP) of $0.10April 21 (Reuters) - General Electric Co <GE.N>::Quarterly continuing operations EPS (GAAP) of $0.10.Says reaffirm 2017 operating framework for industrial operating + verticals EPS, organic revenue growth and industrial operating margin expansion.Quarterly industrial operating + verticals EPS (non-GAAP) of $0.21.Q1 total revenue and other income $27,660 million versus."
General Electric,2017-4,"{{20170421T104427.044+0000}}GE revenue falls 1 percent April 21 (Reuters) - General Electric Co reported a 1 percent decline in quarterly revenue on Friday, hurt by lower sales in its oil and gas and lighting businesses."
General Electric,2017-4,"However, earnings from continuing operations attributable to GE shareholders rose to $858 million in the first quarter ended March 31, from $248 million a year earlier."
General Electric,2017-4,{{20170421T104150.964+0000}}BRIEF-General Electric reports Q1 continuing operations EPS (GAAP) of $0.10April 21 (Reuters) - General Electric Co :
General Electric,2017-4,"* Says reaffirm 2017 operating framework for industrial operating + verticals EPS, organic revenue growth and industrial operating margin expansion"
General Electric,2017-4,"* CEO Immelt - ""Expect cash flows to improve throughout the remainder of the year, with no change to our full year cash flow framework."""
General Electric,2017-4,"* Says planned combination of GE oil & gas and Baker Hughes remains on track, and we expect the deal to close in mid-2017"
General Electric,2017-4,* Says is investing in innovations in GE Digital and GE Additive
General Electric,2017-4,"* General Electric's Immelt says are executing a $2 billion cost out program over 2017 and 2018 to deliver more value to our customers, shareowners, employees"
General Electric,2017-4,"* General Electric's Immelt says ""GE is continuing its portfolio transformation and investing in innovations in ge digital and GE additive"""
General Electric,2017-4,{{20170421T103041.202+0000}}BRIEF-GE Q1 results press releasePlease click on the link below for GE's quarterly earnings press release:
General Electric,2017-4,{{20170421T053527.123+0000}}UPDATE 2-U.S. and Indonesia seek to cut trade and investment barriers* Indonesia on Trump's trade review list; US firms in firing line
General Electric,2017-4,* Pence witnesses signing of $10 bln in agreements with US firms
General Electric,2017-4,"JAKARTA, April 21 (Reuters) - Indonesia and the United States agreed on Friday to find ways to reduce barriers to U.S. companies operating in Southeast Asia's largest economy, visiting U.S. Vice President Mike Pence and Jakarta's investment chief said."
General Electric,2017-4,The Trump administration has put Indonesia on a list of 16 countries whose trade surpluses with the United States will be put under review. A series of disputes between Indonesia and American firms has also ruffled ties.
General Electric,2017-4,"""We will work with President Jokowi to reduce barriers to trade and investments and to create a truly level playing field where all our businesses have equal opportunity and market access,"" Pence said. Jokowi is the nickname of Indonesia's President Joko Widodo."
General Electric,2017-4,"""The president and I spoke about that very candidly and very respectfully,"" Pence told a roundtable discussion with business executives in Jakarta before flying to Australia on the last leg of his 10-day Asia-Pacific tour."
