firm_id,date,text
tesla,2017-5,"Instead, Volvo will invest in the electric and hybrid cars, with its first pure electric model due on the market in 2019."
tesla,2017-5,"""We have to recognise that Tesla has managed to offer such a car for which people are lining up. In this area, there should also be space for us, with high quality and attractive design,"" Samuelsson said."
tesla,2017-5,Samuelsson has previously said that tighter emissions rules will push up the price of diesel-engined cars to the point where plug-in hybrids will become an attractive alternative. [nL8N1693BM]
tesla,2017-5,"The average carbon dioxide emissions limit for European carmakers' fleets will need to fall from 130 grammes per kilometre to 95 grammes in 2021, forcing them to invest more in exhaust emissions technology."
tesla,2017-5,"Diesel cars account for over 50 percent of all new registrations in Europe, making the region by far the world's biggest diesel market. Volvo, owned by China's Geely <0175.HK>, sells 90 percent of its XC 90 offroaders in Europe with diesel engines."
tesla,2017-5,"The scandal over Volkwagen's cheating of U.S. environmental tests to mask emissions of nitrogen oxides, which can cause or aggravate respiratory disease, means manufacturers are facing intense scrutiny over the true level of pollutants being emitted by their cars."
tesla,2017-5,"Goldman Sachs believes a regulatory crackdown could add 300 euros ($325) per engine to diesel costs that are already some 1,300 euros above their petrol-powered equivalents, as carmakers race to bring real NOx emissions closer to their much lower test-bench scores. ($1 = 0.9220 euros)"
tesla,2017-5,{{20170515T233156.017+0000}}Former SolarCity CEO Lyndon Rive will leave TeslaBy Nichola Groom
tesla,2017-5,"May 15 (Reuters) - SolarCity founder Lyndon Rive, who steered the dramatic growth of the biggest U.S. residential solar company before driving its sale to Tesla Inc , is leaving the electric vehicle maker in June, he said on Monday."
tesla,2017-5,"In an interview, the former SolarCity chief executive said he wanted to start a new company next year and spend more time with his family. Rive had been serving as head of sales and services for Tesla's energy division since last year."
tesla,2017-5,"Rive's responsibilities will be distributed among Tesla leadership, Tesla said."
tesla,2017-5,"Tesla acquired SolarCity for $2.6 billion in August, paving the way for Tesla CEO Elon Musk's ambitious plans for a carbon-free energy and transportation company. The sale came as investors worried about the solar panel installer's debt-fueled growth. [nL3N1AI3XT]"
tesla,2017-5,"Under Tesla, SolarCity has slowed installations and focused on the most profitable projects that generate cash upfront."
tesla,2017-5,"Throughout his decade at the helm of the company, Rive had a populist vision of making rooftop solar energy affordable to all in an effort to curb demand for fossil fuels and combat climate change."
tesla,2017-5,"Rive, 40, said SolarCity was ""healthier than it's ever been,"" and the time had come for him to move on."
tesla,2017-5,"Tesla launched its innovative solar roof tiles last week, a product that generates electricity without traditional rooftop panels. [nL4N1IC4TK]"
tesla,2017-5,Rive said he began to consider leaving a few months ago.
tesla,2017-5,"""My skill set and what I love doing is starting and running companies,"" Rive said. ""I can hand off the baton to somebody else and give myself the opportunity to do something else that could also have another impact."""
tesla,2017-5,"Cal Lankton, Tesla's vice president of global infrastructure operations, will take on an expanded role as head of sales and operations for energy products, the company said."
tesla,2017-5,"Rive co-founded SolarCity with his older brother Peter in 2006 with financial backing from their cousin Musk. Peter Rive, who was SolarCity's chief technology officer, will remain to focus on the company's solar roofs."
tesla,2017-5,"Over the next decade, SolarCity expanded rapidly with innovative no-money-down financing schemes and a vast sales and installation operation. The company in 2013 aimed to have 1 million customers by 2018, but scaled back its plans at the end of 2015 as costs for funding that growth mounted and demand began to slow. SolarCity hit 300,000 customers late last year."
tesla,2017-5,"{{20170515T220359.093+0000}}U.S. RESEARCH ROUNDUP-Cisco, J&J, TeslaMay 15 (Reuters) - Wall Street securities analysts revised their ratings and price targets on"
tesla,2017-5,* Tesla Inc : Morgan Stanley cuts to equal-weight from overweight
tesla,2017-5,Following is a summary of research actions on U.S. companies reported by Reuters on Monday. Stock
tesla,2017-5,* Advance Auto Parts Inc : UBS cuts target price to $180 from $200
tesla,2017-5,* Amerigas Partners LP : Jefferies cuts price target to $46; rating hold
tesla,2017-5,* Amicus Therapeutics : Baird ups price target to $12 from $10; rating outperform
tesla,2017-5,* Applied Materials Inc : D.A. Davidson raises price target to $50 from $42; buy
tesla,2017-5,* Ardelyx : Ladenburg Thalmann cuts price target to $18.50 from $21; rating buy
tesla,2017-5,* Brandywine Realty Trust : Keybanc raises to sector weight from underweight
tesla,2017-5,* Buffalo Wild Wings Inc : Deutsche Bank raises target price to $180 from $155
tesla,2017-5,* Buffalo Wild Wings Inc : Deutsche Bank raises to buy from hold
tesla,2017-5,* Capitala Finance Corp : Wunderlich raises price target to $15.50 from $14.50;buy
tesla,2017-5,* Centurylink Inc : Raymond James cuts to underperform from market perform
tesla,2017-5,* Cimarex Energy Co : KLR Group raises price target by $2 to $151; rating buy
tesla,2017-5,* Coca-Cola Co : Morgan Stanley raises price target to $45 from $44
tesla,2017-5,* Community Bank System : RBC Capital raises target to $56 from $41; sector perform
tesla,2017-5,* Condor Hospitality Trust : Compass Point cuts target to $11.50 from $12; buy
tesla,2017-5,* Ehealth Inc : Craig Hallum raises target price to $22 from $15; rating buy
tesla,2017-5,* Eldorado Resorts Inc : JP Morgan cuts price target to $6.5 from $7.5
tesla,2017-5,* Estee Lauder Companies Inc : Morgan Stanley raises price target to $106 from $103
tesla,2017-5,* Federated National Holding Co : Raymond James cuts price target to $20 from $24
tesla,2017-5,* Fifth Street Finance Corp : Deutsche Bank cuts target price to $4.75 from $5.50
tesla,2017-5,* Fifth Street Finance Corp : Deutsche Bank cuts to hold from buy
tesla,2017-5,* Fifth Street Senior Floating Rate : Deutsche Bank cuts target to $8.50 from $9.25
tesla,2017-5,* Guidewire Software Inc : BofA Merrill raises to neutral from underperform
tesla,2017-5,* Home Bancshares Inc : KBW raises to outperform from market perform
tesla,2017-5,* Independent Bank Corp : Sandler O'Neill raises to hold from sell
tesla,2017-5,* Invitation Homes : RBC Capital raises price target to $24 from $23; outperform
tesla,2017-5,* J C Penney Company Inc : Deutsche Bank cuts target price to $5.50 from $9
tesla,2017-5,* J C Penney Company Inc : Deutsche Bank cuts to hold from buy
tesla,2017-5,* J C Penney Company Inc : Telsey Advisory Group cuts target price to $7 from $11
tesla,2017-5,* Laredo Petroleum Inc : Stephens raises to equal weight from underweight - Trader
tesla,2017-5,* Kimco Realty Corp : RBC Capital cuts price target to $26 from $29; outperform
tesla,2017-5,* Level 3 Communications : Raymond James cuts to underperform from market perform
tesla,2017-5,* Medley Capital Corp : Jefferies cuts price target to $6.50; rating hold
tesla,2017-5,* Medley Management Inc : Credit Suisse cuts target price to $7 from $8
tesla,2017-5,* Michael Kors Holdings Ltd : Deutsche Bank cuts target price to $40 from $47
tesla,2017-5,* Michael Kors Holdings Ltd : Deutsche Bank cuts to hold from buy
tesla,2017-5,* Patheon Holdings Cooperatief UA : William Blair cuts to market perform
tesla,2017-5,* Patheon NV : Piper Jaffray raises price target to $35 from from $33
tesla,2017-5,* Patheon NV : Raymond James raises price target to $35 from $31; outperform
tesla,2017-5,* Principal Financial Group Inc : KBW raises price target to $66 from $65
tesla,2017-5,* R1 Rcm : Cowen and Company raises price target to $4.70 from $3.50; outperform
tesla,2017-5,* Ramaco Resources Inc : Jefferies cuts price target to $15 from $16; rating buy
tesla,2017-5,* Reinsurance Group of America Inc : KBW raises price target to $128 from $125
tesla,2017-5,* Ruth'S Hospitality Group Inc : Citigroup raises price target to $22 from $20
tesla,2017-5,* Salesforce.com Inc : Benchmark raises target price to $110 from $100; rating buy
tesla,2017-5,* Sanchez Energy Corp : KLR Group cuts price target by $2 to $10; rating buy
tesla,2017-5,* Senior Housing Properties Trust : RBC cuts price target to $22 from $24
tesla,2017-5,* Senior Housing Properties Trust : RBC cuts to sector perform from outperform
tesla,2017-5,* Tesla Inc : Morgan Stanley cuts to equal-weight from overweight
tesla,2017-5,* VBI Vaccines Inc : Ladenburg Thalmann cuts price target to $6 from $7; buy
tesla,2017-5,* Vista Outdoor : Cowen and Company raises target to $26 from $18; market perform
tesla,2017-5,* Visteon Corp : RBC starts with sector perform rating; price target $110
tesla,2017-5,* Vitamin Shoppe Inc : JP Morgan cuts price target to $15 from $25
tesla,2017-5,* Voxeljet AG : Cowen and Company raises price target to $5.50 from $3
tesla,2017-5,* Voxeljet AG : Cowen and Company raises to outperform from market perform
tesla,2017-5,* Walt Disney Co : Moffett Nathanson raises price target to $130 from $127; buy
tesla,2017-5,* Walt Disney Co : Deutsche Bank cuts target price to $125 from $130
tesla,2017-5,* Weingarten Realty Investors : SunTrust Robinson cuts target price to $33 from $38
tesla,2017-5,* Wesco Aircraft Holdings Inc : Jefferies raises price target to $9.00 from $8.00
tesla,2017-5,* Wesco Aircraft Holdings Inc : Jefferies raises to hold from underperform
tesla,2017-5,"Jana Partners takes sole share stake in Snap, dissolves sole share stake in Time - Reuters Investor Briefs"
tesla,2017-5,"{{20170515T220331.644+0000}}Jana Partners takes sole share stake in Snap, dissolves sole share stake in TimeMay 15 (Reuters) - Jana Partners LLC::Takes sole share stake of 550,000 class A shares of Snap Inc - SEC filing.Dissolves sole share stake in Time Inc.Jana Partners no longer holds a put option in Tesla Inc's shares that it held as of Dec."
tesla,2017-5,"{{20170515T214128.528+0000}}BRIEF-Jana Partners takes sole share stake in Snap, dissolves sole share stake in TimeMay 15 (Reuters) - Jana Partners LLC:"
tesla,2017-5,"* Takes sole share stake of 550,000 class A shares of Snap Inc - SEC filing"
tesla,2017-5,"* Jana Partners no longer holds a put option in Tesla Inc's shares that it held as of Dec. 31, 2016"
tesla,2017-5,* Jana Partners does not own any shares of Tesla Inc - SEC filing
tesla,2017-5,"* Change in holdings are as of March 31, 2017 and compared with the previous quarter ended as of Dec. 31, 2016"
tesla,2017-5,"BUZZ-U.S. STOCKS ON THE MOVE-Snap , Patheon, FireEye - Reuters News"
tesla,2017-5,"{{20170515T172036.138+0000}}BUZZ-U.S. STOCKS ON THE MOVE-Snap , Patheon, FireEye* Eikon search string for individual stock moves: STXBZ"
tesla,2017-5,The Nasdaq Composite and the S&P 500 were trading at record levels in early
tesla,2017-5,afternoon trading on Monday as a rise in oil prices boosted energy stocks and
tesla,2017-5,"At 13:09 ET, the Dow Jones Industrial Average <.DJI> was up 0.41 percent at"
tesla,2017-5,More disruptions feared from cyber attack; Microsoft slams gov't secrecy
tesla,2017-5,"Oil rises above $52 as Saudis, Russia back longer supply cut [nL8N1IH2DB]"
tesla,2017-5,"BUZZ-Oil stocks: Up as Saudi, Russia back longer supply cut [nL4N1IH3FX]"
tesla,2017-5,Thermo Fisher to buy drug ingredients maker Patheon for $5.2 bln [nL4N1IH3NC]
tesla,2017-5,BUZZ-Patheon NV: Thermo Fisher to buy co for $5.2 bln [nL4N1IH3KX]
tesla,2017-5,"BUZZ-SORL Auto Parts Inc: 6-yr high on raised guidance, earnings"
tesla,2017-5,BUZZ-Ionis Pharma: Safety data from late-stage study sends stock
tesla,2017-5,BUZZ-Hercules Capital Inc: Postpones plan to be externally managed [nL4N1IH4O8]
tesla,2017-5,AIG lures industry veteran Duperreault as CEO with sweet package [nL4N1IH41F]
tesla,2017-5,BUZZ-Eldorado Gold Corp: To buy Integra Gold for C$590 mln [nL4N1IH4LT]
tesla,2017-5,"BUZZ-U.S. STOCKS ON THE MOVE-Patheon, FireEye, Symantec, Tesla, Sorl Auto Parts - Reuters News"
tesla,2017-5,"{{20170515T155208.342+0000}}BUZZ-U.S. STOCKS ON THE MOVE-Patheon, FireEye, Symantec, Tesla, Sorl Auto Parts* Eikon search string for individual stock moves: STXBZ"
tesla,2017-5,The Nasdaq Composite and the S&P 500 touched record highs in late morning
tesla,2017-5,trading on Monday as a rise in oil prices boosted energy stocks and investors
tesla,2017-5,"At 11:41 ET, the Dow Jones Industrial Average <.DJI> was up 0.34 percent at"
tesla,2017-5,More disruptions feared from cyber attack; Microsoft slams gov't secrecy
tesla,2017-5,"UPDATE 8-Oil rises above $52 as Saudis, Russia back longer supply cut"
tesla,2017-5,"BUZZ-Oil stocks: Up as Saudi, Russia back longer supply cut[nL4N1IH3FX]"
tesla,2017-5,UPDATE 2-Thermo Fisher to buy drug ingredients maker Patheon for $5.2
tesla,2017-5,BUZZ-Ionis Pharma: Safety data from late-stage study sends stock
tesla,2017-5,BRIEF-Hercules Capital to expand review of investment management structural
tesla,2017-5,UPDATE 2-AIG names turnaround expert Duperreault as CEO to improve performance
tesla,2017-5,BUZZ-Eldorado Gold Corp: To buy Integra Gold for C$590 mln [nL4N1IH4LT]
tesla,2017-5,"BUZZ-U.S. STOCKS ON THE MOVE-Snap, Patheon, FireEye, Symantec, Tesla - Reuters News"
tesla,2017-5,"{{20170515T143947.248+0000}}BUZZ-U.S. STOCKS ON THE MOVE-Snap, Patheon, FireEye, Symantec, Tesla* Eikon search string for individual stock moves: STXBZ"
tesla,2017-5,U.S. stock index futures were slightly higher on Monday as a rise in oil prices
tesla,2017-5,"offset concerns over a massive cyber attack that locked up 200,000 computers in"
tesla,2017-5,"At 10:34 ET, the Dow Jones Industrial Average <.DJI> was up 0.35 percent at"
tesla,2017-5,More disruptions feared from cyber attack; Microsoft slams gov't secrecy
tesla,2017-5,"UPDATE 8-Oil rises above $52 as Saudis, Russia back longer supply cut"
tesla,2017-5,"BUZZ-Oil stocks: Up as Saudi, Russia back longer supply cut[nL4N1IH3FX]"
tesla,2017-5,UPDATE 2-Thermo Fisher to buy drug ingredients maker Patheon for $5.2
tesla,2017-5,BUZZ-Patheon NV: Thermo Fisher to buy co for $5.2 bln [nL4N1IH3KX]
tesla,2017-5,BUZZ-Ionis Pharma: Safety data from late-stage study sends stock
tesla,2017-5,BRIEF Cellular Biomedicine adds second clinical site in the expansion of CAR-T
tesla,2017-5,"BUZZ-U.S. STOCKS ON THE MOVE-Snap, Patheon, FireEye, Symantec, Tesla - Reuters News"
tesla,2017-5,"{{20170515T131741.506+0000}}BUZZ-U.S. STOCKS ON THE MOVE-Snap, Patheon, FireEye, Symantec, Tesla* Eikon search string for individual stock moves: STXBZ"
tesla,2017-5,"U.S. stocks looked set to open slightly higher on Monday as a rise in oil prices soothed some nerves following a massive cyber attack that locked up 200,000 computers in more than 150 countries. [.N]"
tesla,2017-5,** Tesla Inc : down 2.8 pct at $315.75 premarket BUZZ-Morgan Stanley puts the brakes on [nL4N1IH3CW]
tesla,2017-5,"** Noble Corp PLC : up 10.6 pct at $5.00 premarket ** Oceaneering International Inc : up 3.9 pct at $26.62 premarket ** Atwood Oceanics Inc : up 4.9 pct at $8.55 premarket ** Plains GP Holdings : up 2.7 pct at $28.50 premarket ** Whiting Petroleum : up 4.3 pct at $8.83 premarket ** Oasis Petroleum Inc : up 3.6 pct at $12.24 premarket UPDATE 8-Oil rises above $52 as Saudis, Russia back longer supply cut [nL8N1IH2DB] BUZZ-Oil stocks: Up as Saudi, Russia back longer supply cut[nL4N1IH3FX]"
tesla,2017-5,** Patheon NV : up 33.5 pct at $34.71 premarket UPDATE 1-Thermo Fisher to buy Patheon for about $5.2 bln[nL4N1IH3NC] BUZZ-Patheon NV: Thermo Fisher to buy co for $5.2 bln [nL4N1IH3KX]
tesla,2017-5,** Snap Inc : up 2.2 pct at $19.57 premarket BUZZ-Filings reveal high-profile stakeholders [nL4N1IH3UO]
tesla,2017-5,** SORL Auto Parts Inc : up 19.4 pct at $5.42 premarket BRIEF-SORL Auto Parts Q1 earnings per share $0.36 [nASA09PMV]
tesla,2017-5,** Ionis Pharmaceuticals Inc : down 6.5 pct at $44.00 premarket ** Alnylam Pharmaceuticals Inc : up 13.8 pct at $64.61 premarket BUZZ-Ionis Pharma: Safety data from late-stage study sends stock down [nL4N1IH3U2]
tesla,2017-5,** Trivago NV : up 15.3 pct at $20.55 premarket BRIEF-Trivago NV reports first quarter 2017 results [nASA09PNK]
tesla,2017-5,** Forward Industries Inc : down 11.5 pct at $1.15 premarket BRIEF-Forward Industries Q2 loss per share $0.03 [nASA09PIA]
tesla,2017-5,"BUZZ-U.S. STOCKS ON THE MOVE-Snap, FireEye, Patheon, Tesla - Reuters News"
tesla,2017-5,"{{20170515T122207.259+0000}}BUZZ-U.S. STOCKS ON THE MOVE-Snap, FireEye, Patheon, Tesla* Eikon search string for individual stock moves: STXBZ"
tesla,2017-5,"U.S. stock index futures were slightly higher on Monday as a rise in oil prices offset concerns over a massive cyber attack that locked up 200,000 computers in more than 150 countries. [.N]"
tesla,2017-5,** Patheon NV : up 33.5 pct at $34.71 premarket UPDATE 1-Thermo Fisher to buy Patheon for about $5.2 bln [nL4N1IH3NC] BUZZ-Patheon NV: Thermo Fisher to buy co for $5.2 bln [nL4N1IH3KX]
tesla,2017-5,{{20170515T111904.282+0000}}BUZZ-Tesla Inc: Morgan Stanley puts the brakes on** Tesla Inc's shares down 2.7 pct at $315.90 premarket
tesla,2017-5,"** Believe Tesla's most important competition will ultimately come from Alphabet, Apple and other tech firms instead of existing auto industry - MS analyst Adam Jonas"
tesla,2017-5,"** ""We have an increasingly difficult time imagining Tesla as the dominant player and as a standalone company longer term,"" Jonas adds"
tesla,2017-5,"** MS now expects Tesla to remain unprofitable on a GAAP basis until ""late 2019"" and widens its estimate for the company's cash burn to $3.1 bln-$2.3 bln"
tesla,2017-5,"** 7 of 22 brokerages rate the U.S. luxury electric-car maker's stock ""buy"" or higher, 9 ""hold"" and 6 ""sell"" or lower; median PT $292.50, up 31.2 pct in last 3 months"
tesla,2017-5,"** Through Friday's close, stock had risen more than 50 pct YTD"
tesla,2017-5,"Tesla, Green Mountain Power working together to bundle Powerwall and Powerpack batteries - Reuters Investor Briefs"
tesla,2017-5,"{{20170512T154123.890+0000}}Tesla, Green Mountain Power working together to bundle Powerwall and Powerpack batteriesMay 12 (Reuters) - Tesla Inc <TSLA.O>:Tesla - co, green mountain power, a utility in vermont, working together to bundle powerwall and powerpack batteries into single resource of shared energy.Tesla inc - for $15 a month or a $1,500 one-time fee, customers will receive backup power to their home for"
tesla,2017-5,"{{20170512T151739.543+0000}}BRIEF-Tesla, Green Mountain Power working together to bundle Powerwall and Powerpack batteries May 12 (Reuters) - Tesla Inc"
tesla,2017-5,"* Tesla - co, green mountain power, a utility in vermont, working together to bundle powerwall and powerpack batteries into single resource of shared energy"
tesla,2017-5,"* Tesla inc - for $15 a month or a $1,500 one-time fee, customers will receive backup power to their home for next 10 years - blog"
tesla,2017-5,"* Tesla inc - green mountain power to install powerpacks on utility land,deploy up to 2,000 powerwall batteries to homeowners within its service territory"
tesla,2017-5,* Tesla inc - tesla will also work with green mountain power to dispatch the aggregated resource into new england's wholesale electricity markets
tesla,2017-5,{{20170511T115546.843+0000}}BRIEF-BMW to make no changes Mexico plant plans -CEOMay 11 (Reuters) - Bmw CEO says
tesla,2017-5,"* Expects stable U.S. market in 2017, wants to increase suv sales there"
tesla,2017-5,* Will make no changes to our plans for mexico plant
tesla,2017-5,"* Grohmann, recently acquired by Tesla , is fulfilling its obligations as one of our suppliers"
tesla,2017-5,{{20170511T075957.418+0000}}UPDATE 1-Panasonic expects auto focus to boost annual profit by 21 pct* Operating profit forecast at 335 bln yen in 2017/2018
tesla,2017-5,* Signs of profit from auto invest a boost to CEO Tsuga
tesla,2017-5,"TOKYO, May 11 (Reuters) - Panasonic Corp <6752.T> said on Thursday it expects operating profit to rise by one-fifth year-on-year this financial year as investments in advanced automotive parts begin to pay off."
tesla,2017-5,Panasonic forecasts operating profit to increase to 335 billion yen ($2.93 billion) in the year to March 2018 from 276.8 billion yen a year ago. The outlook is slightly lower than the 346.28 yen average estimate compiled by Thomson Reuters.
tesla,2017-5,"Panasonic, which marks its 100th anniversary next year, is shifting its focus to corporate clients such as automakers to escape price competition in lower-margin consumer electronics."
tesla,2017-5,"To bolster its push into the automotive field, Panasonic this year decided to take control of Spanish automotive mirror manufacturer Ficosa International and began mass production of battery cells with Tesla Motors at the electric car maker's $5 billion ""Gigafactory""."
tesla,2017-5,"Signs of a steady profit from the automotive business would give a vote of confidence to Chief Executive Officer Kazuhiro Tsuga, who embarked on a drastic business overhaul when he took the helm of the sprawling conglomerate five years ago."
tesla,2017-5,"Panasonic expects its automotive and industrial division to reap sales of 2.66 trillion yen in the current business year, up 10 percent from a year prior, as it begins to ship advanced infotainment systems that incorporate electronic mirrors and other safety features. ($1 = 114.1400 yen)"
tesla,2017-5,"{{20170511T075957.036+0000}}Panasonic expects 21 pct annual profit rise as auto focus pays off TOKYO, May 11 (Reuters) - Panasonic Corp <6752.T> said on Thursday it expects operating profit to rise 21 percent in the financial year through March as investments in advanced automotive parts begin to pay off."
tesla,2017-5,Panasonic forecasts operating profit to increase to 335 billion yen ($2.93 billion) from 276.8 billion yen a year prior.
tesla,2017-5,The outlook compares with the 346.28 yen average estimates compiled by Thomson Reuters.
tesla,2017-5,"Panasonic, which mark its 100th anniversary next year, is shifting its focus to corporate clients such as automakers to escape price competition in lower-margin consumer electronics."
tesla,2017-5,"{{20170510T202831.370+0000}}UPDATE 2-Tesla starts taking orders for premium solar roofs(New throughout, adds details from Tesla conference call)"
tesla,2017-5,"May 10 (Reuters) - Tesla Inc on Wednesday began taking orders for its solar roof tiles, a cornerstone of Elon Musk's strategy to sell a fossil-fuel-free lifestyle under the brand name of its luxury electric vehicles."
tesla,2017-5,"Tesla said the product, which generates solar energy without the need for traditional rooftop panels, will be pricier than a conventional roof but will look better and ultimately pay for itself through reduced electricity costs."
tesla,2017-5,"The solar roof tiles were unveiled in October as Musk sought to convince shareholders of the benefits of combining his electric vehicle maker with SolarCity, the solar installer run by his cousins."
tesla,2017-5,"Tesla acquired SolarCity in November, and has been working to remake a money-losing company that was selling traditional solar systems into a premium energy brand. To date, other companies have had little market success with attempts to incorporate solar technology directly into roof tiles. It remains unclear whether the products will appeal to consumers as much as Tesla's electric vehicles do."
tesla,2017-5,"To get in line for a solar roof, homeowners must put down a $1,000 deposit via Tesla's website. There, they can also calculate the estimated upfront cost of a solar roof."
tesla,2017-5,"A 1700-square-foot roof in Southern California, with half the roof covered in ""active"" solar tiles, would cost about $34,300 after a federal tax credit, according to the calculator. Tesla estimates such a roof could generate $76,700 of electricity over 30 years."
tesla,2017-5,The company said its solar roofs would cost between 10 and 15 percent less than an ordinary new roof plus traditional solar panels.
tesla,2017-5,"But Jim Petersen, chief executive of PetersenDean Inc, which installs about 30,000 new roofs plus solar a year, estimated that a 1700-square-foot roof with new solar panels, including the tax credit, would cost about $22,000, well below the Tesla website's estimate. Costs vary depending on roof type."
tesla,2017-5,"Glass tiles will be available in the United States later this year, beginning with gray smooth glass and black textured glass versions, Tesla said. Slate and Tuscan styles will be introduced in 2018. Overseas markets will receive the products next year."
tesla,2017-5,"Tesla said it expects the product to be popular in locations beyond where its SolarCity subsidiary currently operates, and plans to expand installation crews accordingly."
tesla,2017-5,"Tesla will manufacture the tiles at its solar factory in Buffalo, New York. Production will start ""very slowly,"" Musk told reporters on a conference call, adding he expects robust demand."
tesla,2017-5,Tesla experienced cost increases from certain suppliers in order to meet quality targets - Reuters Investor Briefs
tesla,2017-5,"{{20170510T110302.077+0000}}Tesla experienced cost increases from certain suppliers in order to meet quality targetsMay 10 (Reuters) - Tesla Inc <TSLA.O>: :Tesla - experienced cost increases from certain suppliers in order to meet quality targets, development timelines and due to design changes .Tesla - certain suppliers, including for model X, have sought to renegotiate the terms of the supply arrangements.Tesla"
tesla,2017-5,{{20170510T104432.493+0000}}BRIEF-Tesla experienced cost increases from certain suppliers in order to meet quality targetsMay 10 (Reuters) - Tesla Inc :
tesla,2017-5,"* Tesla - experienced cost increases from certain suppliers in order to meet quality targets, development timelines and due to design changes"
tesla,2017-5,"* Tesla - certain suppliers, including for model X, have sought to renegotiate the terms of the supply arrangements"
tesla,2017-5,"* Tesla - co is negotiating with existing suppliers for cost reductions, seeking new and less expensive suppliers for certain parts"
tesla,2017-5,* Tesla - co is attempting to redesign certain parts to make them less expensive to produce
tesla,2017-5,"{{20170510T081432.223+0000}}BRIEF-Tesla's Musk says solar roof deployment this year in the U.S., overseas next year - tweetMay 10 (Reuters) -"
tesla,2017-5,"* Tesla CEO Elon Musk says solar roof can be ordered for almost any country, deployment this year in the U.S. and overseas next year - tweet"
tesla,2017-5,{{20170510T080129.081+0000}}BRIEF-Elon Musk says Tesla Solar glass roof orders open Wednesday- tweetMay 10 (Reuters) -
tesla,2017-5,* Tesla CEO Elon Musk says Tesla solar glass roof orders open Wednesday afternoon- tweet
tesla,2017-5,{{20170510T070003.486+0000}}Sunlight Financial gets $500 mln for home solar loansBy Nichola Groom
tesla,2017-5,"May 10 (Reuters) - Sunlight Financial, a startup that provides loans for home solar systems, on Wednesday said it received a $500 million commitment from Technology Credit Union that will finance about 20,000 new rooftop installations."
tesla,2017-5,"The announcement, Sunlight's largest single funding commitment to date, comes as demand for residential solar is slowing in California, by far the industry's biggest market."
tesla,2017-5,"Homeowners signing up for solar panels are increasingly opting to own, rather than lease their systems. Under leases and power purchase agreements, homeowners pay a monthly fee for their solar energy but their systems are owned by either the installer or an investor."
tesla,2017-5,"Leases and PPAs were a major innovation in the solar industry, contributing to rapid growth in recent years. Recently, however, they have lost market share to loans. For the first time since 2011, ownership is expected to outpace leases this year, according to solar market research firm GTM Research."
tesla,2017-5,"""We're seeing increased demand for our product,"" Sunlight Chief Executive Matt Potere said in an interview. ""Homeowners are increasingly shifting from power purchase agreements and leases to loans."""
tesla,2017-5,"Sunlight provides loans for a range of U.S. installers, including Tesla Inc's SolarCity, which pioneered the solar lease but has said it is focusing on cash sales and loans as it prioritizes projects that generate cash upfront."
tesla,2017-5,"Last week, Tesla said 31 percent of its customers chose to purchase their solar systems rather than lease in the first quarter, up from 9 percent a year ago."
tesla,2017-5,"Sunlight offers loans with terms of 10 to 25 years, and in between. Interest rates range from 2.49 percent to 6.99 percent depending on the customer, according to Potere."
tesla,2017-5,"Founded in 2014, Teaneck, New Jersey-based Sunlight is backed by private equity firms Hudson Clean Energy Partners and Tiger Infrastructure Partners and venture capital firm Route 66 Ventures."
tesla,2017-5,"The company previously received a $50 million commitment from Technology Credit Union, which has 85,000 members in the San Francisco Bay Area, in 2015."
tesla,2017-5,"{{20170508T223104.442+0000}}TABLE -Hedge fund managers' investment picks from Sohn conference(Adds picks from Gundlach, Gerstner, Resnick and Robbins)"
tesla,2017-5,"NEW YORK, May 8 (Reuters) - Below is a table listing some of"
tesla,2017-5,the hedge fund managers who spoke at the Sohn Investment
tesla,2017-5,"Conference in New York, in order of appearance, and the"
tesla,2017-5,"{{20170508T220628.861+0000}}UPDATE 1-Property, merger bets dominate bullish Sohn conference(Adds details from Gundlach and Einhorn picks)"
tesla,2017-5,"NEW YORK, May 8 (Reuters) - With the U.S. stock market near record highs, hedge fund managers presented ideas that largely depend on rising property values and corporate mergers for growth at a high-profile investment event in New York on Monday."
tesla,2017-5,"The bullish picks on companies ranging from electric car maker Tesla Inc to the Canadian owner of the ""Teletubbies"" children's television show marked a change from last year, when several managers expected slowing global economic growth."
tesla,2017-5,"A late 2016 equities rally left the average hedge fund's returns lagging the broader market, and speakers this year looked eager to make up lost ground."
tesla,2017-5,"Keith Meister, who runs $5.5 billion hedge fund Corvex, revealed the fund's stake in data communications company CenturyLink Inc , which is merging with Level 3 Communications Inc , sending CenturyLink shares up 5 percent."
tesla,2017-5,"Shares in Toronto-listed DHX Media Ltd , which owns rights to popular children's television shows including ""Bob the Builder"" and ""Teletubbies,"" ended up almost 5 percent after Debra Fine, founder and president of Fine Capital Partners, announced her position in the company and pegged its fair value at between C$20 and C$30 per share, more than three times its current market value."
tesla,2017-5,"And billionaire investor William Ackman, who runs $11 billion Pershing Square Capital Management, underscored his bullishness on Howard Hughes Corp , emphasizing the real estate company's attractive land holdings. His fund has owned stock in the company since 2010 and is its largest investor."
tesla,2017-5,"Ackman, the company's board chairman, noted that Howard Hughes' story is not well known and said it will do more to help investors gain insight. Its shares ended up 3.75 percent."
